Speaker,Utterance,Dialogue_Act,Dialogue_ID,File_ID
M,"Los trenes son triana y en clase turista , el billete cuesta 58 euros la ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .",Respuesta,18,Z405_ZB0c3
M,Desea algo más ? .,Nueva_consulta,18,Z405_ZB0c3
U,"No , gracias .",Cierre,18,Z405_ZB0c3
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,18,Z405_ZB0c3
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,19,Z405_ZA8c5
U,Quiero saber horarios de trenes entre Córdoba,Pregunta,19,Z405_ZA8c5
U,y Zaragoza .,Pregunta,19,Z405_ZA8c5
M,¿ A qué ciudad desea viajar ? .,Pregunta,19,Z405_ZA8c5
U,Pues quiero viajar a Córdoba,Respuesta,19,Z405_ZA8c5
U,y me gustaría hacerlo en el mes de mayo en la primera semana y si puede ser .,Respuesta,19,Z405_ZA8c5
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,19,Z405_ZA8c5
U,"Sí , así es , pero sólo el viaje de ida , por favor .",Respuesta,19,Z405_ZA8c5
M,¿ Qué día desea salir ? .,Pregunta,19,Z405_ZA8c5
U,"No , gracias .",Cierre,19,Z405_ZA8c5
M,"Quiere horarios de trenes a madrid ,",Confirmacion,19,Z405_ZA8c5
M,¿ desde zaragoza ? .,Confirmacion,19,Z405_ZA8c5
U,"No ,",Negacion,19,Z405_ZA8c5
U,yo quiero salir desde Palencia .,Respuesta,19,Z405_ZA8c5
M,"Le consulto horarios de palencia a madrid el viernes , día 4 de junio de 2004 entre la una de la tarde y las 9 de la noche .",Confirmacion,19,Z405_ZA8c5
M,Un momento por favor .,Espera,19,Z405_ZA8c5
M,El único tren que realiza el trayecto es un talgo que sale a las 3 y 30 de la tarde .,Respuesta,19,Z405_ZA8c5
M,Desea algo más ? .,Nueva_consulta,19,Z405_ZA8c5
U,"no perdone ya he acabado , gracias .",Cierre,19,Z405_ZA8c5
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,19,Z405_ZA8c5
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,20,V203_VA4c5
U,Quisiera horarios para llegar a Valladolid,Pregunta,20,V203_VA4c5
U,el próximo viernes .,Pregunta,20,V203_VA4c5
M,"Le consulto horarios de trenes con salida en valencia destino valladolid saliendo el viernes , día 19 de diciembre de 2003 .",Confirmacion,20,V203_VA4c5
M,Un momento por favor .,Espera,20,V203_VA4c5
M,Hay varios trenes . El primero sale a las 7 y 3 de la madrugada y el último a las 11 de la noche .,Respuesta,20,V203_VA4c5
M,Desea algo más ? .,Nueva_consulta,20,V203_VA4c5
U,Sí . ¿ A qué hora llega el primer tren ?,Pregunta,20,V203_VA4c5
M,Ese tren sale a las 7 y 3 de la madrugada y llega a la una y 35 del mediodía .,Respuesta,20,V203_VA4c5
M,Desea algo más ? .,Nueva_consulta,20,V203_VA4c5
U,Sí . ¿ Existe algún tren que llegue antes de las doce,Pregunta,20,V203_VA4c5
U,ese día ?,Pregunta,20,V203_VA4c5
M,Le consulto horarios .,Confirmacion,20,V203_VA4c5
M,Un momento por favor .,Espera,20,V203_VA4c5
M,Le consulto horarios .,Confirmacion,20,V203_VA4c5
M,Un momento por favor .,Espera,20,V203_VA4c5
M,"Sólo hay dos trenes con llegada el sábado , día 20 de diciembre de 2003 . El primero llega a las 7 de la madrugada y el otro a las 8 de la mañana .",Respuesta,20,V203_VA4c5
M,Desea algo más ? .,Nueva_consulta,20,V203_VA4c5
U,Sí . Yo quiero llegar el viernes,Pregunta,20,V203_VA4c5
U,antes de las doce,Pregunta,20,V203_VA4c5
U,no el sábado .,Pregunta,20,V203_VA4c5
M,Le consulto horarios .,Confirmacion,20,V203_VA4c5
M,Un momento por favor .,Espera,20,V203_VA4c5
M,No hay ningún tren que cumpla estos requerimientos .,Respuesta,20,V203_VA4c5
M,Desea cambiar alguna de las características solicitadas ? .,Nueva_consulta,20,V203_VA4c5
U,Sí . Quisiera salir en un tren por la noche,Pregunta,20,V203_VA4c5
U,el jueves para llegar .,Pregunta,20,V203_VA4c5
M,¿ Puede repetir su consulta ? .,No_entendido,20,V203_VA4c5
U,Sí . Quisiera salir el próximo jueves,Pregunta,20,V203_VA4c5
U,por la noche,Pregunta,20,V203_VA4c5
U,para llegar el viernes .,Pregunta,20,V203_VA4c5
M,"Le consulto horarios de trenes con salida en valencia destino valladolid saliendo el jueves , día 18 de diciembre de 2003 .",Confirmacion,20,V203_VA4c5
M,Un momento por favor .,Espera,20,V203_VA4c5
M,Sólo hay dos trenes . El primero sale a las 10 y 3 de la noche y llega a las 7 de la madrugada y el otro sale a las 11 de la noche y llega a las 8 de la mañana .,Respuesta,20,V203_VA4c5
M,Desea algo más ? .,Nueva_consulta,20,V203_VA4c5
U,Sí . ¿ Cuál de los dos es más rápido ?,Pregunta,20,V203_VA4c5
M,"Sólo hay dos trenes , El tren más rápido es un diurno que tarda 8 horas y 57 minutos y el otro es un tipo trenhotel que tarda 9 horas .",Respuesta,20,V203_VA4c5
M,Desea algo más ? .,Nueva_consulta,20,V203_VA4c5
U,Sí . El tren hotel,Pregunta,20,V203_VA4c5
U,¿ tiene literas ? .,Pregunta,20,V203_VA4c5
M,"Ese tren sólo dispone de los siguientes servicios : reserva_telefónica , prensa y restaurante .",Respuesta,20,V203_VA4c5
M,Desea algo más ? .,Nueva_consulta,20,V203_VA4c5
U,No . Nada más . Gracias .,Cierre,20,V203_VA4c5
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,20,V203_VA4c5
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,21,V203_VA2c6
U,Quisiera horarios de trenes para Salamanca .,Pregunta,21,V203_VA2c6
M,¿ A qué ciudad desea viajar ? .,Pregunta,21,V203_VA2c6
U,A Salamanca .,Respuesta,21,V203_VA2c6
M,¿ Qué día desea salir ? .,Pregunta,21,V203_VA2c6
U,El viernes próximo .,Respuesta,21,V203_VA2c6
M,"Le consulto horarios de trenes con salida en valencia destino salamanca saliendo el viernes , día 30 de enero de 2004 .",Confirmacion,21,V203_VA2c6
M,Un momento por favor .,Espera,21,V203_VA2c6
M,Hay varios trenes . El primero sale a las 7 y 3 de la mañana y el último a las 3 y 30 de la tarde .,Respuesta,21,V203_VA2c6
M,Desea algo más ? .,Nueva_consulta,21,V203_VA2c6
U,"Sí , ¿ me podría decir qué tipos de tren hay ? .",Pregunta,21,V203_VA2c6
M,Le consulto tipos de trenes para el trayecto valencia a salamanca .,Confirmacion,21,V203_VA2c6
M,Un momento por favor .,Espera,21,V203_VA2c6
M,Hay varios tipos de trenes . El tren más rápido es un intercity y el más lento es un talgo .,Respuesta,21,V203_VA2c6
M,Desea algo más ? .,Nueva_consulta,21,V203_VA2c6
U,"Sí , ¿ me podría decir el horario del intercity ? .",Pregunta,21,V203_VA2c6
M,"Le consulto horarios de trenes con salida en valencia destino salamanca saliendo el viernes , día 30 de enero de 2004 en intercity .",Confirmacion,21,V203_VA2c6
M,Un momento por favor .,Espera,21,V203_VA2c6
M,El único tren que realiza el trayecto es un intercity que sale a las 8 y 30 de la mañana .,Respuesta,21,V203_VA2c6
M,Desea algo más ? .,Nueva_consulta,21,V203_VA2c6
U,"No , nada más gracias .",Cierre,21,V203_VA2c6
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,21,V203_VA2c6
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,22,V203_VB0a2
U,Quisiera horario de trenes para Burgos,Pregunta,22,V203_VB0a2
U,el día diecinueve de marzo,Pregunta,22,V203_VB0a2
U,por la tarde .,Pregunta,22,V203_VB0a2
M,¿ Puede repetir su consulta ? .,No_entendido,22,V203_VB0a2
U,Quisiera horarios de trenes a Burgos,Pregunta,22,V203_VB0a2
U,el diecinueve de marzo,Pregunta,22,V203_VB0a2
U,por la tarde .,Pregunta,22,V203_VB0a2
M,"Le consulto horarios de valencia a burgos el viernes , día 19 de marzo de 2004 entre las 13 y las 21 .",Confirmacion,22,V203_VB0a2
M,Un momento por favor .,Espera,22,V203_VB0a2
M,El único tren que realiza el trayecto es un talgo que sale a las 3 y 30 de la tarde .,Respuesta,22,V203_VB0a2
M,Desea algo más ? .,Nueva_consulta,22,V203_VB0a2
U,"Sí , por favor , ¿ el precio de ese talgo ? .",Pregunta,22,V203_VB0a2
M,El precio de ese tren en turista es 44 euros el billete de ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .,Respuesta,22,V203_VB0a2
M,Desea algo más ? .,Nueva_consulta,22,V203_VB0a2
U,"No , muchas gracias .",Cierre,22,V203_VB0a2
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,22,V203_VB0a2
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,23,V203_VC5c2
U,Quisiera horarios de trenes de Alicante,Pregunta,23,V203_VC5c2
U,a Valencia,Pregunta,23,V203_VC5c2
U,para el nueve de septiembre,Pregunta,23,V203_VC5c2
U,en euromed .,Pregunta,23,V203_VC5c2
M,¿ Qué día desea salir ? .,Pregunta,23,V203_VC5c2
U,El nueve de septiembre .,Respuesta,23,V203_VC5c2
M,"Le consulto horarios de trenes con salida en alicante destino valencia saliendo el jueves , día 9 de septiembre de 2004 .",Confirmacion,23,V203_VC5c2
M,Un momento por favor .,Espera,23,V203_VC5c2
M,Hay varios trenes . El primero sale a las 6 y 55 de la mañana y el último a las 6 y 25 de la tarde .,Respuesta,23,V203_VC5c2
M,Desea algo más ? .,Nueva_consulta,23,V203_VC5c2
U,Sí quisiera saber si son euromed .,Pregunta,23,V203_VC5c2
M,"Le consulto horarios de trenes con salida en alicante destino valencia saliendo el jueves , día 9 de septiembre de 2004 en euromed .",Confirmacion,23,V203_VC5c2
M,Un momento por favor .,Espera,23,V203_VC5c2
M,Hay varios trenes . El primero sale a las 6 y 55 de la mañana y el último a las 6 y 25 de la tarde .,Respuesta,23,V203_VC5c2
M,Desea algo más ? .,Nueva_consulta,23,V203_VC5c2
U,"Sí , quisiera saber horarios de vuelta",Pregunta,23,V203_VC5c2
U,el día doce de septiembre .,Pregunta,23,V203_VC5c2
M,"Le consulto horarios de trenes con salida en valencia destino alicante saliendo el domingo , día 12 de septiembre de 2004 .",Confirmacion,23,V203_VC5c2
M,Un momento por favor .,Espera,23,V203_VC5c2
M,Hay varios trenes . El primero sale a las 12 de la mañana y el último a las 9 de la noche .,Respuesta,23,V203_VC5c2
M,Desea algo más ? .,Nueva_consulta,23,V203_VC5c2
U,"Sí , ¿ estos horarios son de euromed ? .",Pregunta,23,V203_VC5c2
M,"Le consulto horarios de trenes con salida en valencia destino alicante saliendo el domingo , día 12 de septiembre de 2004 en euromed .",Confirmacion,23,V203_VC5c2
M,Un momento por favor .,Espera,23,V203_VC5c2
M,Hay varios trenes . El primero sale a las 12 de la mañana y el último a las 9 de la noche .,Respuesta,23,V203_VC5c2
M,Desea algo más ? .,Nueva_consulta,23,V203_VC5c2
U,"Sí , ¿ hay alguno que salga sobre las cinco de la tarde ? .",Pregunta,23,V203_VC5c2
M,"Le consulto horarios de valencia a alicante el domingo , día 12 de septiembre de 2004 entre las 4 y las 6 de la tarde .",Confirmacion,23,V203_VC5c2
M,Un momento por favor .,Espera,23,V203_VC5c2
M,No hay ningún tren que cumpla estos requerimientos .,Respuesta,23,V203_VC5c2
M,Desea cambiar alguna de las características solicitadas ? .,Nueva_consulta,23,V203_VC5c2
U,"Sí , ¿ antes de las cuatro ? .",Pregunta,23,V203_VC5c2
M,Le consulto horarios .,Confirmacion,23,V203_VC5c2
M,Un momento por favor .,Espera,23,V203_VC5c2
M,Sólo hay dos trenes . El primero sale a las 12 de la mañana y el otro a las 2 de la tarde .,Respuesta,23,V203_VC5c2
M,Desea algo más ? .,Nueva_consulta,23,V203_VC5c2
U,"No , muchas gracias .",Cierre,23,V203_VC5c2
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,23,V203_VC5c2
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,24,V401_VA3a3
U,Quiero saber información sobre los trenes que van a Madrid .,Pregunta,24,V401_VA3a3
M,¿ Me pregunta por horarios ? .,Confirmacion,24,V401_VA3a3
U,Sí .,Afirmacion,24,V401_VA3a3
M,¿ Quiere viajar a madrid ? .,Confirmacion,24,V401_VA3a3
U,"Sí ,",Afirmacion,24,V401_VA3a3
U,quería ir a Madrid .,Respuesta,24,V401_VA3a3
M,¿ Qué día desea salir ? .,Pregunta,24,V401_VA3a3
U,Quería salir el viernes .,Respuesta,24,V401_VA3a3
M,"Le consulto horarios de trenes con salida en valencia destino madrid saliendo el viernes , día 2 de abril de 2004 .",Confirmacion,24,V401_VA3a3
M,Un momento por favor .,Espera,24,V401_VA3a3
M,Hay varios trenes . El primero sale a las 6 y 45 de la mañana y el último a las 8 y 15 de la tarde .,Respuesta,24,V401_VA3a3
M,Desea algo más ? .,Nueva_consulta,24,V401_VA3a3
U,No .,Cierre,24,V401_VA3a3
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,24,V401_VA3a3
U,No .,Cierre,24,V401_VA3a3
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,24,V401_VA3a3
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,25,V401_VB9c7
U,Quiero saber los precios de los trenes de ida,Pregunta,25,V401_VB9c7
U,de Oviedo,Pregunta,25,V401_VB9c7
U,a Santander .,Pregunta,25,V401_VB9c7
M,"Quiere saber el precio a santander ,",Confirmacion,25,V401_VB9c7
M,¿ desde oviedo ? .,Confirmacion,25,V401_VB9c7
U,Sí .,Afirmacion,25,V401_VB9c7
M,¿ Qué día desea salir ? .,Pregunta,25,V401_VB9c7
U,Quiero salir el próximo lunes,Respuesta,25,V401_VB9c7
U,sobre las diez y media .,Respuesta,25,V401_VB9c7
M,Le consulto precios de oviedo a santander .,Confirmacion,25,V401_VB9c7
M,Un momento por favor .,Espera,25,V401_VB9c7
M,El único tren que realiza el trayecto es un talgo y su precio en clase turista es 44 euros el billete de ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .,Respuesta,25,V401_VB9c7
M,Desea algo más ? .,Nueva_consulta,25,V401_VB9c7
U,No .,Cierre,25,V401_VB9c7
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,25,V401_VB9c7
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,26,V401_VA8c1
U,", quería ir de Valencia",Pregunta,26,V401_VA8c1
U,a Barcelona,Pregunta,26,V401_VA8c1
U,un viaje de ida .,Pregunta,26,V401_VA8c1
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,26,V401_VA8c1
U,Quiero ir un viaje de ida,Pregunta,26,V401_VA8c1
U,de Valencia,Pregunta,26,V401_VA8c1
U,a Barcelona .,Pregunta,26,V401_VA8c1
M,¿ Quiere saber horarios ? .,Confirmacion,26,V401_VA8c1
U,"Sí ,",Afirmacion,26,V401_VA8c1
U,trenes que lleguen a las once de la noche .,Respuesta,26,V401_VA8c1
M,¿ Qué día desea salir ? .,Pregunta,26,V401_VA8c1
U,Quería salir mañana .,Respuesta,26,V401_VA8c1
M,"¿ Desea salir el miércoles , día 31 de marzo de 2004 ? .",Confirmacion,26,V401_VA8c1
U,Sí .,Afirmacion,26,V401_VA8c1
M,"Quiere horarios de trenes a barcelona ,",Confirmacion,26,V401_VA8c1
M,¿ desde valencia ? .,Confirmacion,26,V401_VA8c1
U,"Sí ,",Afirmacion,26,V401_VA8c1
U,viajes de ida .,Respuesta,26,V401_VA8c1
M,Le consulto horarios .,Confirmacion,26,V401_VA8c1
M,Un momento por favor .,Espera,26,V401_VA8c1
M,Hay varios trenes . El primero sale a las 5 y 45 de la madrugada y el último a las 8 y 5 de la tarde .,Respuesta,26,V401_VA8c1
M,Desea algo más ? .,Nueva_consulta,26,V401_VA8c1
U,"Sí , quiero saber el tipo de tren del último que me has dicho .",Pregunta,26,V401_VA8c1
M,El último tren es un euromed .,Respuesta,26,V401_VA8c1
M,Desea algo más ? .,Nueva_consulta,26,V401_VA8c1
U,No .,Cierre,26,V401_VA8c1
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,26,V401_VA8c1
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,27,V401_VB3a3
U,Quiero saber los horarios de ida,Pregunta,27,V401_VB3a3
U,a Alicante .,Pregunta,27,V401_VB3a3
M,¿ Qué día desea salir ? .,Pregunta,27,V401_VB3a3
U,Quiero salir el sábado,Respuesta,27,V401_VB3a3
U,a las tres de la tarde .,Respuesta,27,V401_VB3a3
M,"Le consulto horarios de trenes con salida en valencia destino alicante saliendo el sábado , día 3 de abril de 2004 .",Confirmacion,27,V401_VB3a3
M,Un momento por favor .,Espera,27,V401_VB3a3
M,Hay varios trenes . El primero sale a las 7 y 4 de la mañana y el último a las 9 de la noche .,Respuesta,27,V401_VB3a3
M,Desea algo más ? .,Nueva_consulta,27,V401_VB3a3
U,"Sí , quiero saber el tipo de tren si puede ser un talgo .",Pregunta,27,V401_VB3a3
M,¿ Desea hacer el viaje en un talgo ? .,Confirmacion,27,V401_VB3a3
U,Sí .,Afirmacion,27,V401_VB3a3
M,"Le consulto horarios de trenes con salida en valencia destino alicante saliendo el sábado , día 3 de abril de 2004 en talgo .",Confirmacion,27,V401_VB3a3
M,Un momento por favor .,Espera,27,V401_VB3a3
M,El único tren que realiza el trayecto es un talgo que sale a las 6 y 22 de la tarde y llega a las 8 y 14 de la tarde .,Respuesta,27,V401_VB3a3
M,Desea algo más ? .,Nueva_consulta,27,V401_VB3a3
U,"Sí , si podía ser a las tres de la tarde el tren .",Pregunta,27,V401_VB3a3
M,Un momento por favor .,Espera,27,V401_VB3a3
M,El único tren que realiza el trayecto es un talgo que sale a las 6 y 22 de la tarde y llega a las 8 y 14 de la tarde .,Respuesta,27,V401_VB3a3
M,Desea algo más ? .,Nueva_consulta,27,V401_VB3a3
U,"Sí , quiero saber el precio del viaje .",Pregunta,27,V401_VB3a3
M,El precio de ese tren en clase turista es 20 euros el billete de ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .,Respuesta,27,V401_VB3a3
M,Desea algo más ? .,Nueva_consulta,27,V401_VB3a3
U,No .,Cierre,27,V401_VB3a3
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,27,V401_VB3a3
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,28,B402_BB4a0
U,"Hola buenos días , quería saber el horario y el precio de un tren Sevilla",Pregunta,28,B402_BB4a0
U,Madrid .,Pregunta,28,B402_BB4a0
M,¿ Qué día desea salir ? .,Pregunta,28,B402_BB4a0
U,El veintinueve de marzo .,Respuesta,28,B402_BB4a0
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,28,B402_BB4a0
U,El veintinueve de marzo .,Respuesta,28,B402_BB4a0
M,"Le consulto horarios de trenes con salida en sevilla destino madrid saliendo el lunes , día 29 de marzo de 2004 .",Confirmacion,28,B402_BB4a0
M,Un momento por favor .,Espera,28,B402_BB4a0
M,Hay varios trenes . El primero sale a las 6 y 30 de la mañana y el último a las 9 de la noche .,Respuesta,28,B402_BB4a0
M,Desea algo más ? .,Nueva_consulta,28,B402_BB4a0
U,"Sí , quiero los horarios a las siete de la mañana .",Pregunta,28,B402_BB4a0
M,¿ Puede repetir su consulta ? .,No_entendido,28,B402_BB4a0
U,"Sí , quiero el horario hacia las siete de la mañana .",Pregunta,28,B402_BB4a0
M,"Le consulto horarios de sevilla a madrid el lunes , día 29 de marzo de 2004 entre las 6 y 30 y las 7 y 30 de la mañana .",Confirmacion,28,B402_BB4a0
M,Un momento por favor .,Espera,28,B402_BB4a0
M,Hay varios trenes . El primero sale a las 6 y 30 de la mañana y el último a las 7 y 30 de la mañana .,Respuesta,28,B402_BB4a0
M,Desea algo más ? .,Nueva_consulta,28,B402_BB4a0
U,Sí .,Indefinida,28,B402_BB4a0
M,Si . Desea algo más ? .,Nueva_consulta,28,B402_BB4a0
U,Sí .,Indefinida,28,B402_BB4a0
M,Si . Desea algo más ? .,Nueva_consulta,28,B402_BB4a0
U,"Sí , quiero saber todos los trenes de las seis treinta hasta las siete treinta .",Pregunta,28,B402_BB4a0
M,Le consulto horarios .,Confirmacion,28,B402_BB4a0
M,Un momento por favor .,Espera,28,B402_BB4a0
M,Hay varios trenes . El primero sale a las 6 y 30 de la mañana y el último a las 7 y 30 de la mañana .,Respuesta,28,B402_BB4a0
M,Desea algo más ? .,Nueva_consulta,28,B402_BB4a0
U,"No , gracias .",Cierre,28,B402_BB4a0
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,28,B402_BB4a0
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,29,B402_BA8c2
U,"Hola buenos días , quería saber información sobre los horarios de los trenes Valencia",Pregunta,29,B402_BA8c2
U,a Madrid,Pregunta,29,B402_BA8c2
U,para el día treinta y uno de diciembre .,Pregunta,29,B402_BA8c2
M,¿ Quiere llegar a valencia ? .,Confirmacion,29,B402_BA8c2
U,"No ,",Negacion,29,B402_BA8c2
U,quiero salir de Valencia,Respuesta,29,B402_BA8c2
U,y llegar a Madrid .,Respuesta,29,B402_BA8c2
M,¿ Qué día desea salir ? .,Pregunta,29,B402_BA8c2
U,Deseo salir el treinta y uno de diciembre .,Respuesta,29,B402_BA8c2
M,"Le consulto horarios de trenes con salida en valencia destino madrid saliendo el viernes , día 31 de diciembre de 2004 .",Confirmacion,29,B402_BA8c2
M,Un momento por favor .,Espera,29,B402_BA8c2
M,Hay varios trenes . El primero sale a las 6 y 45 de la mañana y el último a las 8 y 15 de la tarde .,Respuesta,29,B402_BA8c2
